Unnamed: 0,material_id,formation_energy_per_atom,band_gap,pretty_formula,e_above_hull,elements,cif,spacegroup.number
18515,mp-10626,-1.010678879999999,0.0,Yb(SiRh)2,0.0,"['Yb', 'Si', 'Rh']","# generated using pymatgen
data_Yb(SiRh)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.75164700
_cell_length_b   5.75164700
_cell_length_c   5.75164700
_cell_angle_alpha   138.23623239
_cell_angle_beta   138.23623239
_cell_angle_gamma   60.54138976
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Yb(SiRh)2
_chemical_formula_sum   'Yb1 Si2 Rh2'
_cell_volume   83.51325214
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Yb  Yb0  1  0.00000000  0.00000000  0.00000000  1
  Si  Si1  1  0.62540400  0.62540400  0.00000000  1
  Si  Si2  1  0.37459600  0.37459600  0.00000000  1
  Rh  Rh3  1  0.25000000  0.75000000  0.50000000  1
  Rh  Rh4  1  0.75000000  0.25000000  0.50000000  1
",139
33430,mp-759676,-2.53790018296875,0.0,V4O7F5,0.0275269073611212,"['F', 'O', 'V']","# generated using pymatgen
data_V4O7F5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.28666072
_cell_length_b   5.28666072
_cell_length_c   8.77785032
_cell_angle_alpha   75.06816131
_cell_angle_beta   75.06816131
_cell_angle_gamma   59.14546116
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V4O7F5
_chemical_formula_sum   'V4 O7 F5'
_cell_volume   201.15407595
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.78092900  0.52258600  0.61916800  1
  V  V1  1  0.47741400  0.21907100  0.38083200  1
  V  V2  1  0.19858900  0.01451000  0.12983700  1
  V  V3  1  0.98549000  0.80141100  0.87016300  1
  O  O4  1  0.79840900  0.69583000  0.75515800  1
  O  O5  1  0.83603800  0.15957700  0.79194500  1
  O  O6  1  0.84042300  0.16396200  0.20805500  1
  O  O7  1  0.16687000  0.33780200  0.54157100  1
  O  O8  1  0.30417000  0.20159100  0.24484200  1
  O  O9  1  0.20995500  0.79004500  0.00000000  1
  O  O10  1  0.66219800  0.83313000  0.45842900  1
  F  F11  1  0.33585800  0.67562200  0.29260700  1
  F  F12  1  0.32437800  0.66414200  0.70739300  1
  F  F13  1  0.70704800  0.29295200  0.50000000  1
  F  F14  1  0.18459300  0.31236000  0.95584600  1
  F  F15  1  0.68764000  0.81540700  0.04415400  1
",5
35434,mp-754736,-1.9487391408333337,3.1394,BaSr3I8,0.0355694945833326,"['Ba', 'I', 'Sr']","# generated using pymatgen
data_BaSr3I8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.98925294
_cell_length_b   9.98925294
_cell_length_c   9.98925334
_cell_angle_alpha   131.88950878
_cell_angle_beta   131.88951506
_cell_angle_gamma   70.40358355
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaSr3I8
_chemical_formula_sum   'Ba1 Sr3 I8'
_cell_volume   541.31955582
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.00000000  0.00000000  0.00000000  1
  Sr  Sr1  1  0.50000000  0.50000000  0.00000000  1
  Sr  Sr2  1  0.25000000  0.75000000  0.50000000  1
  Sr  Sr3  1  0.75000000  0.25000000  0.50000000  1
  I  I4  1  0.87280600  0.38141900  0.00000000  1
  I  I5  1  0.38141900  0.38141900  0.50861300  1
  I  I6  1  0.61858100  0.12719400  0.00000000  1
  I  I7  1  0.12719400  0.12719400  0.50861300  1
  I  I8  1  0.87280600  0.87280600  0.49138700  1
  I  I9  1  0.38141900  0.87280600  0.00000000  1
  I  I10  1  0.12719400  0.61858100  0.00000000  1
  I  I11  1  0.61858100  0.61858100  0.49138700  1
",139
4950,mp-862287,-0.8688942487500002,0.0,BeAlRh2,0.0,"['Be', 'Al', 'Rh']","# generated using pymatgen
data_BeAlRh2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.11289649
_cell_length_b   4.11289649
_cell_length_c   4.11289649
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BeAlRh2
_chemical_formula_sum   'Be1 Al1 Rh2'
_cell_volume   49.19583564
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Be  Be0  1  0.00000000  0.00000000  0.00000000  1
  Al  Al1  1  0.50000000  0.50000000  0.50000000  1
  Rh  Rh2  1  0.25000000  0.25000000  0.25000000  1
  Rh  Rh3  1  0.75000000  0.75000000  0.75000000  1
",225
9109,mp-1185135,-1.031756316375,0.0,KBr3,0.0,"['Br', 'K']","# generated using pymatgen
data_KBr3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.45091005
_cell_length_b   6.45091005
_cell_length_c   7.71553300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000055
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KBr3
_chemical_formula_sum   'K2 Br6'
_cell_volume   278.06001087
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.66666700  0.33333300  0.25000000  1
  K  K1  1  0.33333300  0.66666700  0.75000000  1
  Br  Br2  1  0.83261900  0.16738100  0.75000000  1
  Br  Br3  1  0.33476100  0.16738100  0.75000000  1
  Br  Br4  1  0.83261900  0.66523900  0.75000000  1
  Br  Br5  1  0.16738100  0.83261900  0.25000000  1
  Br  Br6  1  0.66523900  0.83261900  0.25000000  1
  Br  Br7  1  0.16738100  0.33476100  0.25000000  1
",194
14405,mp-676315,-1.387992539666667,0.1960999999999999,Y2GeI2,0.0,"['Ge', 'I', 'Y']","# generated using pymatgen
data_Y2GeI2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   11.01558905
_cell_length_b   11.01558905
_cell_length_c   11.01558957
_cell_angle_alpha   22.31521534
_cell_angle_beta   22.31521534
_cell_angle_gamma   22.31521375
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y2GeI2
_chemical_formula_sum   'Y2 Ge1 I2'
_cell_volume   169.00218046
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.61803900  0.61803900  0.61803900  1
  Y  Y1  1  0.38196100  0.38196200  0.38196100  1
  Ge  Ge2  1  0.00000000  0.00000000  0.00000000  1
  I  I3  1  0.22208400  0.22208400  0.22208400  1
  I  I4  1  0.77791600  0.77791600  0.77791600  1
",166
3854,mp-550220,-1.792285130500001,1.6039,CoGeO3,0.0,"['Co', 'Ge', 'O']","# generated using pymatgen
data_CoGeO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.19232247
_cell_length_b   6.69275904
_cell_length_c   6.68997542
_cell_angle_alpha   85.64142762
_cell_angle_beta   81.64779130
_cell_angle_gamma   81.38299526
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoGeO3
_chemical_formula_sum   'Co4 Ge4 O12'
_cell_volume   227.07110290
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.24927200  0.09852700  0.89980700  1
  Co  Co1  1  0.75100300  0.26231000  0.73722500  1
  Co  Co2  1  0.75124400  0.90949300  0.09506500  1
  Co  Co3  1  0.25034400  0.73294900  0.26741800  1
  Ge  Ge4  1  0.71567300  0.79236800  0.60452400  1
  Ge  Ge5  1  0.21507400  0.60661200  0.79469500  1
  Ge  Ge6  1  0.78285700  0.39566700  0.20723700  1
  Ge  Ge7  1  0.28555200  0.20568900  0.39331500  1
  O  O8  1  0.40793800  0.70826600  0.57048700  1
  O  O9  1  0.09098000  0.42930200  0.29131600  1
  O  O10  1  0.88717100  0.86166700  0.36979300  1
  O  O11  1  0.63571300  0.97280100  0.79344200  1
  O  O12  1  0.13302900  0.79628500  0.97411900  1
  O  O13  1  0.59096400  0.29109000  0.43009800  1
  O  O14  1  0.90958500  0.56959400  0.70868400  1
  O  O15  1  0.61113400  0.62997200  0.13825300  1
  O  O16  1  0.38604800  0.37194000  0.86441000  1
  O  O17  1  0.36770700  0.02537500  0.20444200  1
  O  O18  1  0.86361400  0.20468400  0.02799400  1
  O  O19  1  0.11509600  0.13541100  0.62767700  1
",5
32391,mp-571044,-0.9152038625000004,0.0,CeSi2Ir3,0.0254099849999924,"['Ce', 'Si', 'Ir']","# generated using pymatgen
data_CeSi2Ir3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.58174305
_cell_length_b   5.58174305
_cell_length_c   3.72460800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99998869
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CeSi2Ir3
_chemical_formula_sum   'Ce1 Si2 Ir3'
_cell_volume   100.49649910
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.00000000  0.00000000  0.00000000  1
  Si  Si1  1  0.66666700  0.33333300  0.00000000  1
  Si  Si2  1  0.33333300  0.66666700  0.00000000  1
  Ir  Ir3  1  0.50000000  0.00000000  0.50000000  1
  Ir  Ir4  1  0.00000000  0.50000000  0.50000000  1
  Ir  Ir5  1  0.50000000  0.50000000  0.50000000  1
",191
43434,mp-766870,-1.8522878158103453,0.0,Mn5O9F,0.0697915917500004,"['F', 'Mn', 'O']","# generated using pymatgen
data_Mn5O9F
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.07527745
_cell_length_b   5.11510827
_cell_length_c   7.92404417
_cell_angle_alpha   109.76943269
_cell_angle_beta   78.26181952
_cell_angle_gamma   80.14996462
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn5O9F
_chemical_formula_sum   'Mn5 O9 F1'
_cell_volume   183.00366271
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.99679400  0.19425300  0.40128800  1
  Mn  Mn1  1  0.98432600  0.00649200  0.00993300  1
  Mn  Mn2  1  0.99420100  0.59907600  0.20069700  1
  Mn  Mn3  1  0.00066600  0.79327700  0.59054900  1
  Mn  Mn4  1  0.00200100  0.41347200  0.79793500  1
  O  O5  1  0.18775600  0.21228000  0.16912800  1
  O  O6  1  0.19791100  0.80703600  0.36083700  1
  O  O7  1  0.19880900  0.41868500  0.56104300  1
  O  O8  1  0.19028600  0.61636100  0.96813600  1
  O  O9  1  0.80805400  0.38702700  0.02825800  1
  O  O10  1  0.78483200  0.98244000  0.26390700  1
  O  O11  1  0.79958000  0.58628300  0.44171800  1
  O  O12  1  0.80922000  0.18528100  0.63935200  1
  O  O13  1  0.80971400  0.78622000  0.82902700  1
  F  F14  1  0.23298900  0.01205300  0.73491700  1
",1
2367,mp-552963,-3.261532757083334,0.8289,Pr2Ti2S2O5,0.0,"['O', 'Pr', 'S', 'Ti']","# generated using pymatgen
data_Pr2Ti2S2O5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.02598015
_cell_length_b   12.02598015
_cell_length_c   12.02598015
_cell_angle_alpha   161.39048286
_cell_angle_beta   161.39048286
_cell_angle_gamma   26.43617744
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pr2Ti2S2O5
_chemical_formula_sum   'Pr2 Ti2 S2 O5'
_cell_volume   177.05331916
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.66570400  0.66570400  0.00000000  1
  Pr  Pr1  1  0.33429600  0.33429600  0.00000000  1
  Ti  Ti2  1  0.07736400  0.07736400  0.00000000  1
  Ti  Ti3  1  0.92263600  0.92263600  0.00000000  1
  S  S4  1  0.79670400  0.79670400  0.00000000  1
  S  S5  1  0.20329600  0.20329600  0.00000000  1
  O  O6  1  0.09604200  0.59604200  0.50000000  1
  O  O7  1  0.90395800  0.40395800  0.50000000  1
  O  O8  1  0.00000000  0.00000000  0.00000000  1
  O  O9  1  0.40395800  0.90395800  0.50000000  1
  O  O10  1  0.59604200  0.09604200  0.50000000  1
",139
28013,mp-1025252,-1.9745449019704435,1.5642,Cs2MnCl4,0.0139607480952381,"['Cs', 'Mn', 'Cl']","# generated using pymatgen
data_Cs2MnCl4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.30479919
_cell_length_b   9.30479919
_cell_length_c   9.30479919
_cell_angle_alpha   147.38676281
_cell_angle_beta   147.38676281
_cell_angle_gamma   46.79145607
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cs2MnCl4
_chemical_formula_sum   'Cs2 Mn1 Cl4'
_cell_volume   233.15592305
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.35647700  0.35647700  0.00000000  1
  Cs  Cs1  1  0.64352300  0.64352300  0.00000000  1
  Mn  Mn2  1  0.00000000  0.00000000  0.00000000  1
  Cl  Cl3  1  0.14718900  0.14718900  0.00000000  1
  Cl  Cl4  1  0.85281100  0.85281100  0.00000000  1
  Cl  Cl5  1  0.50000000  0.00000000  0.50000000  1
  Cl  Cl6  1  0.00000000  0.50000000  0.50000000  1
",139
8897,mp-570668,-2.0729241615625003,0.282,LaSe2,0.0,"['La', 'Se']","# generated using pymatgen
data_LaSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.28006800
_cell_length_b   8.56277300
_cell_length_c   8.63809166
_cell_angle_alpha   89.78884712
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaSe2
_chemical_formula_sum   'La4 Se8'
_cell_volume   316.57743705
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.22024000  0.12776700  0.72354400  1
  La  La1  1  0.27976000  0.62776700  0.72354400  1
  La  La2  1  0.77976000  0.87223300  0.27645600  1
  La  La3  1  0.72024000  0.37223300  0.27645600  1
  Se  Se4  1  0.67765000  0.11723900  0.99762900  1
  Se  Se5  1  0.17765000  0.38276100  0.00237100  1
  Se  Se6  1  0.82235000  0.61723900  0.99762900  1
  Se  Se7  1  0.75862300  0.87490500  0.63451500  1
  Se  Se8  1  0.25862300  0.62509500  0.36548500  1
  Se  Se9  1  0.32235000  0.88276100  0.00237100  1
  Se  Se10  1  0.74137700  0.37490500  0.63451500  1
  Se  Se11  1  0.24137700  0.12509500  0.36548500  1
",14
41974,mp-973935,0.0613077916666663,0.0,OsN2,0.0613077916666657,"['Os', 'N']","# generated using pymatgen
data_OsN2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.82418889
_cell_length_b   2.82418889
_cell_length_c   4.96432300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99997393
_symmetry_Int_Tables_number   1
_chemical_formula_structural   OsN2
_chemical_formula_sum   'Os1 N2'
_cell_volume   34.29085044
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Os  Os0  1  0.00000000  0.00000000  0.00000000  1
  N  N1  1  0.00000000  0.00000000  0.38356700  1
  N  N2  1  0.00000000  0.00000000  0.61643300  1
",191
22178,mp-1217143,-1.450797083541667,0.0,Ti3AgS6,0.0029486896666659,"['Ag', 'S', 'Ti']","# generated using pymatgen
data_Ti3AgS6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.31396105
_cell_length_b   7.31396105
_cell_length_c   7.31396110
_cell_angle_alpha   47.93670747
_cell_angle_beta   47.93670747
_cell_angle_gamma   47.93670688
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ti3AgS6
_chemical_formula_sum   'Ti3 Ag1 S6'
_cell_volume   197.53090218
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ti  Ti0  1  0.50000000  0.50000000  0.50000000  1
  Ti  Ti1  1  0.16726400  0.16726400  0.16726400  1
  Ti  Ti2  1  0.83273600  0.83273600  0.83273600  1
  Ag  Ag3  1  0.00000000  0.00000000  0.00000000  1
  S  S4  1  0.57005700  0.24536400  0.90752000  1
  S  S5  1  0.90752000  0.57005700  0.24536400  1
  S  S6  1  0.24536400  0.90752000  0.57005700  1
  S  S7  1  0.75463600  0.09248000  0.42994300  1
  S  S8  1  0.09248000  0.42994300  0.75463600  1
  S  S9  1  0.42994300  0.75463600  0.09248000  1
",148
10139,mp-1206941,-0.575991100833334,0.0,Rb(CoP)2,0.0,"['Co', 'P', 'Rb']","# generated using pymatgen
data_Rb(CoP)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.44395854
_cell_length_b   7.44395854
_cell_length_c   7.44395854
_cell_angle_alpha   151.21017487
_cell_angle_beta   151.21017487
_cell_angle_gamma   41.16784648
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb(CoP)2
_chemical_formula_sum   'Rb1 Co2 P2'
_cell_volume   95.46340065
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.00000000  0.00000000  0.00000000  1
  Co  Co1  1  0.75000000  0.25000000  0.50000000  1
  Co  Co2  1  0.25000000  0.75000000  0.50000000  1
  P  P3  1  0.33535300  0.33535300  0.00000000  1
  P  P4  1  0.66464700  0.66464700  0.00000000  1
",139
19389,mp-567807,-0.8242556805555546,0.0,TmZrSb,0.0,"['Tm', 'Zr', 'Sb']","# generated using pymatgen
data_TmZrSb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.75117031
_cell_length_b   8.75117031
_cell_length_c   8.75117031
_cell_angle_alpha   151.83238088
_cell_angle_beta   151.83238088
_cell_angle_gamma   40.25813271
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmZrSb
_chemical_formula_sum   'Tm2 Zr2 Sb2'
_cell_volume   149.04494511
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.32433600  0.32433600  0.00000000  1
  Tm  Tm1  1  0.67566400  0.67566400  0.00000000  1
  Zr  Zr2  1  0.00000000  0.50000000  0.50000000  1
  Zr  Zr3  1  0.50000000  0.00000000  0.50000000  1
  Sb  Sb4  1  0.13530700  0.13530700  0.00000000  1
  Sb  Sb5  1  0.86469300  0.86469300  0.00000000  1
",139
9922,mp-862259,-0.2688765137499995,0.0,Sc3Al,0.0,"['Sc', 'Al']","# generated using pymatgen
data_Sc3Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.31479981
_cell_length_b   6.31479981
_cell_length_c   5.04770800
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999801
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc3Al
_chemical_formula_sum   'Sc6 Al2'
_cell_volume   174.31872419
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.82859900  0.17140100  0.75000000  1
  Sc  Sc1  1  0.34280300  0.17140100  0.75000000  1
  Sc  Sc2  1  0.82859900  0.65719700  0.75000000  1
  Sc  Sc3  1  0.17140100  0.82859900  0.25000000  1
  Sc  Sc4  1  0.65719700  0.82859900  0.25000000  1
  Sc  Sc5  1  0.17140100  0.34280300  0.25000000  1
  Al  Al6  1  0.66666700  0.33333300  0.25000000  1
  Al  Al7  1  0.33333300  0.66666700  0.75000000  1
",194
37995,mvc-15303,-1.85953414,1.6830999999999998,ReSbO6,0.0452301072656249,"['O', 'Re', 'Sb']","# generated using pymatgen
data_ReSbO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.38235000
_cell_length_b   5.21642900
_cell_length_c   5.36350923
_cell_angle_alpha   89.98314299
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ReSbO6
_chemical_formula_sum   'Re2 Sb2 O12'
_cell_volume   206.54607466
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.50000000  0.50000000  0.00000000  1
  Re  Re1  1  0.00000000  0.50000000  0.00000000  1
  Sb  Sb2  1  0.50000000  0.00000000  0.50000000  1
  Sb  Sb3  1  0.00000000  0.00000000  0.50000000  1
  O  O4  1  0.54979400  0.68928200  0.28757300  1
  O  O5  1  0.95044800  0.79274300  0.80905800  1
  O  O6  1  0.04979400  0.31071800  0.71242700  1
  O  O7  1  0.45044800  0.20725700  0.19094200  1
  O  O8  1  0.54955200  0.79274300  0.80905800  1
  O  O9  1  0.04955200  0.20725700  0.19094200  1
  O  O10  1  0.75000000  0.11999200  0.47702300  1
  O  O11  1  0.95020600  0.68928200  0.28757300  1
  O  O12  1  0.25000000  0.58526400  0.01628800  1
  O  O13  1  0.45020600  0.31071800  0.71242700  1
  O  O14  1  0.25000000  0.88000800  0.52297700  1
  O  O15  1  0.75000000  0.41473600  0.98371200  1
",11
44420,mp-757085,-2.0053346070833324,0.7183000000000002,Li2CrCoO4,0.0749389918750003,"['Co', 'Cr', 'Li', 'O']","# generated using pymatgen
data_Li2CrCoO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.91932662
_cell_length_b   5.91297756
_cell_length_c   5.90493751
_cell_angle_alpha   119.88880580
_cell_angle_beta   89.71660703
_cell_angle_gamma   60.06904494
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2CrCoO4
_chemical_formula_sum   'Li4 Cr2 Co2 O8'
_cell_volume   146.17800283
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.49539900  0.00643100  0.50450600  1
  Li  Li1  1  0.99599500  0.50745800  0.00668500  1
  Li  Li2  1  0.99740100  0.50485300  0.50329100  1
  Li  Li3  1  0.99791600  0.00574900  0.50392000  1
  Cr  Cr4  1  0.49780800  0.50424000  0.50291600  1
  Cr  Cr5  1  0.99788000  0.00432000  0.00285700  1
  Co  Co6  1  0.49777500  0.00437000  0.00285700  1
  Co  Co7  1  0.49768600  0.50440700  0.00297800  1
  O  O8  1  0.74001000  0.01992800  0.24623400  1
  O  O9  1  0.25450600  0.51985300  0.76113300  1
  O  O10  1  0.74093900  0.48889200  0.24474900  1
  O  O11  1  0.25559600  0.98861600  0.75943400  1
  O  O12  1  0.26647400  0.49521700  0.25254100  1
  O  O13  1  0.73770400  0.02180700  0.77954300  1
  O  O14  1  0.25761100  0.98718000  0.22646500  1
  O  O15  1  0.72882000  0.51364200  0.75338700  1
",74
